customerid,creditscore,balance,numofproducts,hascrcard,isactivemember
15757837,584,88311.48,2,1,1
15697574,582,0.0,3,1,1
15578738,609,71872.19,1,1,1
15762228,506,110046.93,2,1,0
15614827,503,104430.08,1,1,1
15789815,503,0.0,2,1,0
15579781,806,138653.51,1,1,0
15587013,653,102575.04,1,1,1
15570932,666,137780.74,2,1,1
15794661,674,0.0,2,1,0
15581654,798,0.0,2,0,1
15644296,740,105209.54,1,1,0
15614420,531,109570.21,2,1,1
15609653,614,118715.86,1,1,0
15594577,556,0.0,2,1,1
15584114,678,153393.18,2,1,1
15673367,587,132603.36,1,1,0
15685576,527,0.0,2,1,1
15774727,757,129398.01,2,0,0
15694288,468,0.0,2,1,0
15603319,693,151352.74,1,0,0
15759066,483,136836.49,1,1,0
15814816,466,91592.06,1,1,0
15724402,770,0.0,2,1,0
15571059,734,0.0,1,1,0
15674206,716,0.0,2,1,1
15715160,439,165536.28,2,1,1
15730448,538,62482.95,1,1,1
15662067,743,68155.59,1,1,0
15779581,734,55853.33,2,0,1
15662901,656,0.0,2,0,1
15689751,666,79589.43,1,0,0
15667742,627,100880.76,1,0,1
15738448,480,174330.35,2,0,0
15680243,792,143390.51,1,1,0
15745083,613,91415.76,1,0,0
15708228,476,134366.42,1,1,0
15628523,539,0.0,2,1,1
15708196,696,88786.81,1,1,1
15735549,810,96814.46,2,1,1
15809347,763,160680.41,1,1,0
15660866,640,0.0,2,1,0
15766609,655,0.0,2,1,0
15654230,526,145537.21,1,1,0
15794566,678,0.0,2,1,1
15800890,554,0.0,2,1,1
15697424,597,119370.11,1,1,1
15724536,560,0.0,2,1,1
15735878,850,134381.52,1,0,0
15707596,546,114888.74,2,1,1
15657163,623,149332.48,2,1,0
15622478,698,105061.74,3,1,0
15779529,620,0.0,2,1,1
15636023,619,0.0,1,1,1
15582066,561,0.0,1,1,1
15666675,753,155062.8,1,1,1
15732987,721,88798.34,1,0,0
15789432,451,0.0,2,1,0
15663161,680,143139.87,1,0,0
15694879,590,0.0,2,1,0
15593715,634,107027.52,1,1,0
15575002,676,140720.93,1,1,0
15622171,642,80964.57,2,1,0
15795224,760,178585.46,1,1,0
15685346,736,135889.13,1,1,1
15691808,656,134919.85,1,1,0
15721007,776,115130.34,1,0,0
15794253,832,138190.13,2,0,1
15694453,631,131519.49,2,1,1
15813113,795,0.0,1,1,0
15614187,648,126935.98,2,0,1
15619407,615,133707.09,1,1,1
15646227,682,97893.2,1,1,0
15660541,694,127900.03,1,1,0
15753874,694,143835.47,1,0,1
15617877,607,0.0,2,1,1
15772073,664,0.0,1,1,0
15701537,756,0.0,1,1,1
15736228,645,129596.77,1,1,1
15780572,653,0.0,2,1,0
15769596,710,110407.44,2,0,0
15586996,697,0.0,2,0,1
15722061,619,142015.76,2,1,0
15638003,648,81370.07,1,0,1
15775590,482,69329.47,1,0,0
15730688,548,116755.5,2,1,1
15753102,752,83870.33,1,1,0
15810075,648,130694.89,2,1,1
15723373,643,117451.47,1,1,0
15795298,573,206868.78,2,0,1
15584320,686,111695.62,1,0,0
15724161,644,137285.26,4,1,0
15750056,702,149218.39,1,1,1
15609637,652,0.0,2,0,1
15794493,641,0.0,2,1,1
15569641,692,130701.29,1,1,0
15815236,574,0.0,2,0,0
15811177,643,167949.48,1,1,0
15680587,834,131254.81,1,1,0
15672821,591,0.0,2,1,1
15767681,470,0.0,2,0,1
15600379,608,86656.13,1,0,1
15801336,649,114737.26,1,1,1
15721592,665,0.0,2,1,0
15581282,651,0.0,1,1,0
15746203,555,119817.33,1,0,1
15583137,637,130806.99,2,1,1
15680752,675,0.0,1,1,1
15688172,677,0.0,2,1,0
15791373,850,80931.75,1,0,0
15589449,815,0.0,3,1,1
15692819,665,132178.67,1,0,0
15727467,485,0.0,2,1,0
15734312,577,0.0,2,1,1
15764604,586,164769.02,3,1,0
15613014,722,107233.85,2,1,0
15759684,528,176227.07,2,0,1
15609669,542,109949.39,2,1,1
15685536,552,0.0,2,1,1
15750447,678,117738.81,1,1,0
15663249,575,133292.45,1,1,0
15638646,669,160474.59,1,1,1
15734161,636,0.0,2,1,0
15631070,667,154393.43,1,1,1
15761950,652,110827.49,1,1,1
15649668,637,145750.45,2,1,1
15713912,516,109044.3,1,0,1
15586757,801,75170.54,1,1,1
15596522,692,0.0,2,1,0
15625395,585,105795.9,1,1,1
15760570,590,0.0,2,1,0
15566689,554,0.0,2,1,1
15725794,659,0.0,1,1,0
15673539,690,118097.87,1,1,0
15705298,697,172693.54,1,0,0
15675791,610,129440.3,2,1,0
15747043,599,0.0,2,0,0
15736397,544,96471.2,1,1,0
15678201,548,0.0,1,1,1
15720745,635,140197.18,1,1,1
15637593,722,0.0,2,1,0
15598070,564,135946.26,1,1,0
15787550,719,0.0,2,1,1
15603942,547,81290.02,3,0,1
15733973,850,0.0,1,1,0
15596761,515,113715.36,1,1,0
15652400,667,168883.08,1,0,1
15717893,607,143421.74,1,1,0
15622585,525,153644.39,1,1,1
15733964,606,109330.06,1,1,1
15753861,686,115095.88,2,0,0
15747097,611,0.0,1,1,1
15594762,827,183276.32,1,1,1
15667417,572,68193.72,1,1,0
15684861,726,0.0,2,0,0
15742204,579,139729.54,1,0,1
15623502,598,98365.33,1,1,1
15774872,663,0.0,2,1,0
15611191,505,122453.97,2,1,1
15674331,576,132174.41,2,0,0
15619465,555,0.0,2,0,1
15575247,524,0.0,2,1,0
15695679,776,104349.45,1,0,0
15713463,645,138881.04,1,1,0
15785170,850,116968.91,1,0,0
15796351,603,105346.03,2,1,1
15639576,691,136623.19,1,1,0
15693264,583,0.0,2,1,1
15589715,584,0.0,1,1,0
15769902,679,0.0,2,1,1
15587177,646,124445.52,1,1,0
15814553,559,68999.66,2,1,1
15601550,595,85768.42,1,1,1
15664907,527,0.0,1,1,0
15612465,684,100628.0,2,1,1
15810800,673,0.0,1,1,1
15665760,802,0.0,2,0,1
15588080,675,0.0,1,1,0
15776844,762,0.0,2,1,0
15717560,580,125647.36,1,1,0
15629739,621,100375.39,1,1,1
15729908,411,0.0,1,0,0
15716781,815,171922.72,1,0,1
15646936,631,146810.99,2,1,1
15768151,514,109032.23,1,0,1
15579212,638,0.0,1,1,0
15721835,791,0.0,1,1,0
15800515,516,128653.59,1,1,0
15591279,734,80387.81,1,0,1
15587419,611,0.0,2,0,1
15750335,850,108508.82,3,1,0
15699619,641,155978.17,1,1,0
15606472,585,0.0,1,1,1
15778368,552,121175.56,1,1,0
15671387,507,89349.47,2,0,0
15573926,735,86131.71,2,0,0
15709183,707,102346.86,1,1,1
15577514,698,121263.62,1,1,1
15778830,841,0.0,2,1,0
15768072,688,0.0,1,0,0
15768293,614,0.0,2,1,1
15654456,511,149726.08,1,0,0
15807525,447,0.0,2,1,0
15574372,738,161274.05,2,1,0
15671249,422,0.0,2,1,0
15779744,537,103138.17,1,1,1
15624755,707,109628.44,1,1,0
15611430,690,0.0,1,1,0
15774744,664,97286.16,2,1,0
15629885,850,118004.26,1,1,0
15708791,584,85534.83,1,0,0
15793890,728,0.0,1,1,1
15646091,560,95140.44,2,1,0
15596984,629,0.0,1,1,1
15800215,658,0.0,2,0,1
15577806,794,75900.84,1,1,1
15749381,790,126619.27,1,1,0
15683758,640,111833.47,1,1,0
15670615,652,0.0,2,1,0
15715622,583,238387.56,1,0,1
15707634,775,108698.96,2,1,1
15806901,584,112687.69,1,1,1
15775335,635,81556.89,2,1,0
15724150,814,136596.85,1,1,1
15627220,735,98807.45,1,0,0
15672330,678,0.0,2,0,1
15668521,693,0.0,2,1,1
15807837,640,107499.7,1,1,1
15592570,773,0.0,2,1,0
15748589,736,0.0,2,1,0
15635893,693,0.0,2,1,1
15757632,496,176024.05,2,1,0
15691863,751,0.0,2,1,1
15706071,528,127631.62,1,0,1
15654296,754,0.0,1,1,0
15755018,568,109819.16,2,1,0
15594041,592,138734.94,1,1,0
15670587,558,111363.1,2,1,0
15724527,825,0.0,2,1,1
15801904,677,143988.0,2,1,0
15658195,653,118838.75,1,1,1
15630113,593,161637.75,1,1,1
15784320,632,133793.89,1,1,1
15676513,601,71553.83,1,1,0
15574072,786,0.0,1,1,1
15633854,654,0.0,2,1,0
15618566,572,0.0,2,1,1
15733014,813,64667.95,2,0,1
15753343,523,121164.11,1,1,1
15746076,506,0.0,2,1,0
15608226,513,98903.06,1,1,1
15605684,664,104158.84,1,1,0
15638988,684,0.0,2,1,1
15628767,608,139529.93,2,1,1
15737977,527,0.0,2,0,1
15758116,666,64646.7,1,1,0
15575119,779,0.0,2,1,1
15625126,629,0.0,2,1,1
15567114,430,118894.22,1,0,0
15672242,712,0.0,1,0,1
15681327,682,0.0,2,1,1
15802585,634,68213.99,1,1,1
15740630,487,0.0,2,1,0
15815420,808,139196.0,1,0,1
15711468,527,0.0,2,1,1
15799626,637,126345.55,1,0,1
15659325,802,0.0,2,1,1
15651352,529,0.0,1,1,0
15684925,850,0.0,2,0,0
15657439,738,0.0,2,1,1
15574122,817,129278.43,1,0,0
15720508,735,119558.35,1,0,0
15599078,619,92467.58,1,1,0
15702300,671,0.0,2,0,0
15660735,581,0.0,2,1,0
15671390,690,0.0,2,1,0
15647385,579,99340.83,1,0,0
15739223,688,0.0,2,1,1
15631305,599,126833.79,2,1,0
15809263,729,109676.52,1,1,1
15640866,718,0.0,1,0,1
15775663,712,134729.99,2,1,1
15631800,474,98431.37,1,0,0
15654292,565,130368.31,2,1,0
15648320,658,123974.96,1,1,0
15726747,714,138082.16,1,0,1
15694510,725,129855.32,1,0,0
15572291,825,132308.22,1,0,0
15603465,665,155447.65,2,1,0
15685628,670,124268.64,2,0,1
15792729,474,176311.36,1,1,0
15767414,591,99886.42,2,1,1
15568044,508,0.0,2,1,1
15751333,695,0.0,2,0,1
15623062,660,85089.3,1,1,1
15713621,687,134318.21,2,1,1
15670668,658,75395.53,2,0,1
15750638,705,116765.7,1,0,0
15747878,739,0.0,1,1,1
15726796,844,111501.66,1,1,1
15754952,602,76595.08,2,0,0
15652192,759,160541.36,2,0,0
15681924,747,129728.6,1,1,0
15763544,673,0.0,2,0,0
15764431,671,130929.02,4,1,1
15684010,640,116800.25,1,1,1
15648881,581,101016.53,1,0,1
15733303,630,0.0,2,1,1
15643294,703,190566.65,1,1,1
15749905,698,0.0,1,1,0
15625175,742,97067.69,1,0,1
15643967,652,92208.54,1,0,1
15578251,644,186347.97,2,1,0
15772573,735,103176.62,1,0,1
15733234,777,0.0,1,1,1
15721582,644,77270.08,2,1,1
15628219,665,111911.63,1,1,1
15571302,529,94216.05,1,1,1
15637178,803,0.0,2,1,1
15601184,604,0.0,2,1,0
15629511,738,106770.82,1,1,0
15570629,655,138089.97,2,1,1
15665766,698,133191.19,2,0,1
15693732,775,0.0,2,1,1
15765982,735,74135.85,1,1,1
15582016,766,99208.46,2,1,0
15798024,537,92242.34,1,1,1
15588622,599,108380.72,1,1,1
15724863,420,91893.32,1,1,0
15618213,674,85757.93,1,1,1
15780411,570,0.0,2,0,0
15725429,623,96759.42,1,1,1
15600626,710,0.0,2,1,1
15668460,466,0.0,2,1,1
15576263,759,0.0,1,1,0
15720354,581,0.0,2,1,1
15691624,820,132150.26,2,1,0
15793196,759,0.0,2,0,1
15633352,628,175443.75,1,1,0
15750874,676,78990.15,1,1,1
15588923,591,113743.37,1,1,0
15715745,690,157624.84,1,1,1
15611800,624,125163.62,2,1,1
15576928,573,0.0,1,1,0
15793693,694,0.0,1,1,1
15581252,632,80922.75,1,1,0
15797760,632,193354.86,2,1,0
15790564,832,107648.94,2,1,1
15593736,598,131769.04,1,0,0
15595937,430,138992.48,2,0,0
15815628,711,113899.92,1,0,0
15782802,582,114450.32,1,1,1
15627412,605,0.0,2,1,0
15734609,657,0.0,2,1,1
15710689,578,63609.92,1,0,0
15565806,532,0.0,2,0,0
15815530,612,75497.51,1,0,0
15632272,792,0.0,2,1,0
15684103,674,0.0,2,1,1
15654519,680,0.0,2,1,1
15767722,593,117704.73,1,1,0
15654346,679,130463.55,2,1,1
15660147,493,46161.18,1,1,1
15814998,688,0.0,2,0,0
15802207,769,110182.54,2,1,1
15658668,581,0.0,2,0,0
15715079,465,117221.15,1,1,0
15570360,641,0.0,2,0,0
15674678,731,79120.27,1,0,0
15780925,625,177069.24,2,1,1
15688193,468,61636.97,1,0,0
15778219,790,0.0,1,1,0
15696514,587,104414.03,1,1,0
15712303,692,159732.02,1,1,1
15719090,676,89437.03,1,1,1
15735632,571,0.0,1,1,1
15619436,700,0.0,1,0,0
15722404,445,0.0,2,1,1
15662063,746,142400.77,1,1,1
15745605,722,88011.4,1,1,1
15636658,596,0.0,2,1,1
15784130,850,154870.28,1,1,1
15606755,597,0.0,2,1,0
15801699,436,0.0,2,1,1
15784097,660,118402.25,2,1,0
15764654,649,87374.88,2,1,1
15612092,646,105397.8,1,1,0
15610903,560,125341.69,1,1,0
15705777,710,129164.88,1,1,1
15661936,513,141004.46,1,1,0
15700864,607,0.0,2,1,0
15722965,757,89079.41,1,1,1
15737521,619,103604.31,2,0,0
15814465,612,182705.05,1,1,1
15580988,842,0.0,2,1,1
15789974,713,94598.48,1,0,0
15713370,657,188241.05,2,0,0
15748673,770,0.0,2,0,0
15754919,773,0.0,2,0,1
15641662,470,117469.91,2,0,0
15813422,781,80790.74,1,1,0
15713596,428,107735.93,1,0,1
15791216,600,133379.41,1,1,0
15689031,697,168066.87,1,1,0
15763704,692,69014.49,2,0,0
15631339,791,0.0,1,1,0
15771509,538,98548.62,2,0,1
15769586,820,0.0,2,1,1
15656096,679,76554.06,1,1,1
15585280,649,0.0,2,0,1
15743582,632,107375.82,1,1,1
15761692,594,122417.17,2,0,1
15627840,682,0.0,1,0,1
15778861,720,97188.62,1,0,0
15770554,769,61297.05,2,1,1
15806956,746,112666.67,1,0,0
15701908,623,0.0,1,1,1
15736990,537,157842.07,1,1,0
15743714,468,91443.75,1,1,0
15807993,588,110148.49,1,1,0
15644686,729,53299.96,2,1,1
15677377,543,0.0,2,1,1
15626412,499,0.0,2,1,1
15643679,784,70233.74,2,1,1
15728456,604,0.0,1,1,0
15630661,614,75212.28,1,1,0
15734044,671,41299.03,1,0,1
15705001,587,83286.56,1,1,0
15809817,593,0.0,2,0,0
15809137,453,0.0,1,0,0
15751593,570,85668.59,1,1,0
15626491,655,57327.04,1,0,1
15765461,632,0.0,2,1,0
15568120,681,69609.85,1,1,1
15787161,591,129269.27,1,1,0
15812324,779,0.0,2,1,1
15588944,456,165350.61,2,0,0
15694253,686,152105.57,2,0,1
15759566,617,0.0,2,1,1
15675675,850,106290.64,1,1,0
15802060,646,100548.67,2,0,0
15660505,735,106344.95,1,1,0
15782630,543,137482.19,1,0,0
15700710,490,116465.53,1,0,1
15742834,640,0.0,1,1,1
15806511,445,0.0,2,0,1
15608166,761,127637.92,1,1,1
15614230,426,0.0,2,1,1
15729958,777,0.0,1,1,1
15800814,534,81951.74,2,1,0
15674727,777,147531.82,1,1,1
15657779,806,0.0,2,1,1
15801395,790,135120.72,1,0,0
15757911,643,0.0,1,0,0
15665340,584,0.0,2,0,1
15787151,638,0.0,2,1,1
15757821,771,0.0,2,0,0
15600688,600,0.0,2,0,0
15594878,661,28082.95,1,1,0
15569248,554,0.0,2,1,0
15812706,627,111087.5,1,0,1
15645045,659,0.0,2,1,1
15766746,835,127120.07,1,1,0
15700383,763,115651.6,2,1,1
15632551,625,77743.01,2,1,0
15795129,799,0.0,2,1,0
15650545,849,71996.09,1,1,1
15612769,692,61581.97,1,1,1
15710853,623,0.0,2,1,0
15623712,453,0.0,3,1,0
15653251,408,87873.39,1,0,0
15755077,778,105617.73,2,1,1
15808557,695,0.0,1,0,1
15614687,677,148770.61,2,1,1
15626882,662,94901.09,1,1,1
15748034,534,174851.9,1,1,1
15632324,602,0.0,2,1,1
15761023,554,120847.11,1,1,0
15761453,667,0.0,1,1,0
15646726,672,0.0,1,0,0
15637169,838,103267.8,1,1,1
15636024,692,109699.08,1,1,1
15801218,675,135133.39,1,0,1
15642655,731,0.0,1,1,0
15690130,468,137649.47,1,0,0
15653753,542,113567.94,1,1,0
15641359,662,0.0,2,0,0
15776827,770,141547.26,2,0,1
15647725,675,62055.17,3,1,0
15648455,647,131156.76,1,1,0
15580629,604,134837.58,1,1,0
15730161,833,0.0,2,1,0
15626612,741,104784.23,1,1,0
15662865,658,0.0,2,0,1
15629094,528,156948.41,1,1,1
15651823,590,147751.75,1,1,0
15594827,675,124619.33,2,0,1
15786392,765,124182.21,1,0,0
15727353,650,142028.36,1,1,0
15733777,817,0.0,1,0,0
15614302,699,125837.86,2,1,0
15723263,495,117160.32,1,1,1
15687270,491,0.0,2,0,1
15803121,847,97565.74,1,0,0
15598700,676,0.0,2,0,1
15741875,746,104833.79,1,0,0
15631709,470,101675.22,2,1,0
15672970,714,0.0,2,0,1
15761670,695,0.0,1,1,0
15706005,674,174701.05,1,1,0
15790336,664,71142.77,2,1,0
15754267,697,108805.42,2,0,1
15791988,670,0.0,2,1,1
15683375,541,0.0,1,1,1
15625151,640,116037.76,1,0,1
15635285,647,0.0,2,1,1
15574296,757,80673.96,2,1,0
15711618,704,124640.51,1,1,0
15670943,778,182275.23,2,1,0
15634359,639,98635.77,1,1,0
15586629,637,0.0,2,1,0
15588461,686,0.0,1,1,0
15773221,577,79757.21,1,1,0
15664227,506,53053.76,1,0,1
15741745,757,120911.75,2,1,1
15652626,826,115285.85,1,1,0
15599410,721,0.0,2,1,0
15571958,489,221532.8,1,1,0
15785406,446,105056.13,1,0,0
15687884,677,88363.03,1,0,1
15621685,769,123757.52,2,1,0
15628886,677,123959.97,1,1,1
15699325,555,114822.64,1,0,1
15578369,652,145219.3,1,1,0
15654156,722,106807.64,1,1,1
15707199,643,148159.71,1,0,0
15671630,796,99745.95,1,1,0
15632079,720,156282.79,1,1,0
15767921,613,0.0,2,1,0
15573599,506,0.0,2,0,1
15747208,608,0.0,1,1,0
15582762,667,0.0,1,1,1
15772528,750,121376.15,2,1,0
15755798,610,111582.11,1,0,0
15788683,588,129417.82,1,1,0
15616922,479,0.0,2,1,1
15771855,682,0.0,2,0,1
15601873,677,0.0,1,1,0
15657868,850,94607.08,1,1,0
15711716,580,131368.3,1,1,0
15734246,746,166883.07,2,0,1
15792151,635,0.0,2,1,0
15770159,664,172812.72,2,1,1
15747649,558,126606.63,2,1,1
15639357,415,134950.19,3,0,0
15738907,798,96956.1,1,1,0
15663446,792,107601.79,1,1,0
15750867,489,92060.06,1,1,0
15715939,730,0.0,2,1,0
15763806,773,0.0,2,1,1
15637993,711,137688.71,1,1,1
15720338,592,85845.43,2,1,1
15627162,695,125552.96,1,1,0
15596710,640,167298.42,1,0,1
15781678,470,55732.92,2,1,1
15634968,789,110689.07,1,1,1
15609475,604,98544.11,1,1,1
15573319,493,178317.6,1,0,0
15738291,671,115713.84,2,0,0
15782456,656,143267.14,2,0,0
15794841,739,89750.21,1,1,0
15684696,560,116576.45,1,1,0
15629846,827,143001.5,2,1,0
15674442,681,157761.56,1,0,0
15571689,740,0.0,2,1,1
15730469,663,103430.11,2,0,1
15809320,845,0.0,1,1,0
15684367,555,0.0,2,0,0
15793049,680,115115.38,1,1,0
15603665,638,122501.28,2,1,1
15613623,640,0.0,1,1,1
15569572,778,0.0,2,1,1
15698791,679,146758.24,1,1,0
15626233,593,0.0,2,1,1
15607263,788,0.0,1,0,1
15610900,770,110738.89,1,1,0
15624775,729,94203.8,1,0,1
15691703,545,105792.49,1,0,1
15745355,597,153198.23,1,1,1
15724955,537,0.0,2,0,0
15628999,732,61811.23,1,1,1
15654341,542,101116.06,1,1,0
15744240,688,74458.25,1,0,1
15632365,542,142871.27,2,0,0
15729689,754,98585.94,2,0,1
15759284,750,0.0,1,1,1
15602124,731,0.0,2,1,1
15661903,699,80764.03,1,1,0
15664668,534,144801.97,1,0,1
15736431,494,0.0,2,1,0
15748639,497,110053.62,2,1,1
15628123,632,118890.81,1,0,1
15602731,724,0.0,1,1,0
15794137,751,151218.98,1,1,1
15748696,733,150507.21,1,0,1
15725068,701,0.0,2,1,1
15807340,525,131023.76,2,0,0
15586133,666,122314.5,1,0,0
15576185,653,0.0,2,1,1
15660809,850,0.0,2,1,1
15616666,646,111739.4,2,0,1
15706904,750,113882.31,1,1,1
15606915,764,98148.61,1,1,0
15749693,658,0.0,2,1,0
15791743,727,59271.82,1,1,1
15796480,687,0.0,2,0,1
15790442,631,0.0,2,1,1
15609458,797,69413.44,1,1,1
15593897,650,160599.06,2,1,1
15604576,850,0.0,1,1,1
15666270,676,147803.48,1,1,0
15572626,620,0.0,2,1,1
15727197,576,170228.59,2,0,0
15714006,482,133111.73,1,0,1
15642137,695,0.0,2,0,0
15665327,706,176139.5,2,1,0
15626806,668,0.0,2,1,1
15662578,679,110245.13,1,1,1
15790829,703,0.0,2,1,0
15654959,670,158719.57,1,1,1
15760244,590,160979.68,1,0,1
15715394,613,123557.65,2,0,1
15722246,742,0.0,1,1,1
15609704,608,0.0,1,1,0
15757628,571,112896.86,1,1,1
15633586,595,120962.13,1,0,0
15565796,745,96048.55,1,1,0
15717935,589,0.0,2,0,1
15577700,749,185063.7,2,1,1
15747345,678,118064.93,2,1,1
15678317,603,0.0,2,1,1
15698335,504,0.0,1,1,1
15768451,739,149131.03,3,1,1
15753213,604,0.0,2,1,0
15769645,612,0.0,1,1,1
15657565,629,125512.98,2,0,0
15620323,652,83492.07,2,1,0
15679983,565,0.0,1,0,0
15812616,707,0.0,1,1,0
15601796,645,125739.26,1,1,1
15729489,762,98592.88,1,0,1
15613216,639,141789.15,1,1,0
15657937,709,112949.71,1,0,0
15815428,823,105057.33,1,1,0
15640409,817,89087.89,1,0,1
15699492,665,147435.96,1,0,0
15623536,646,154439.86,1,1,0
15707551,568,73054.37,2,1,1
15577999,850,124678.35,1,1,0
15788775,473,152576.25,2,1,0
15758362,731,152243.57,1,1,1
15807961,619,0.0,1,1,0
15710978,715,88120.97,2,1,1
15703541,772,143930.92,1,0,1
15626474,686,0.0,2,1,0
15608344,749,137059.05,3,1,0
15768367,781,186558.55,1,1,1
15806210,675,115654.47,2,1,1
15697702,730,0.0,2,1,0
15689152,683,126152.84,1,0,0
15568573,554,105701.91,1,0,1
15689598,722,0.0,1,1,1
15713374,689,157094.78,1,1,1
15679733,796,113228.38,2,1,1
15759274,447,0.0,1,1,1
15607748,498,108432.88,2,1,1
15607577,663,0.0,1,1,1
15813697,498,120702.67,2,1,1
15801125,627,0.0,1,1,0
15777855,649,0.0,2,0,1
15635396,738,139106.19,1,1,0
15698031,587,101851.8,2,1,0
15678944,655,130935.56,1,1,0
15718507,647,116509.99,1,1,1
15808334,776,93124.04,2,1,1
15804709,688,111578.18,1,0,0
15645835,605,0.0,2,1,1
15738166,596,86546.29,1,0,1
15675360,427,0.0,1,1,1
15793042,629,129669.32,2,1,0
15630106,496,0.0,2,1,0
15810385,717,164557.95,1,0,1
15578211,777,0.0,2,1,1
15572792,535,118989.92,1,1,1
15620030,744,0.0,1,0,0
15783541,755,0.0,2,0,1
15679284,593,79259.75,1,1,0
15582910,514,112230.38,1,1,0
15688337,721,118129.87,1,1,1
15734970,835,86824.09,1,0,0
15759140,682,128306.7,1,0,1
15643042,590,117641.43,2,0,0
15773868,653,125734.2,2,1,0
15615820,837,103302.37,1,1,1
15730273,841,0.0,1,1,0
15724890,584,82696.09,2,0,0
15765952,769,145471.37,1,1,0
15685920,599,101506.66,1,0,0
15663263,698,156265.31,2,0,0
15568953,477,128554.98,1,1,1
15643361,477,139959.55,2,1,1
15699486,745,132944.53,1,1,1
15747854,749,0.0,3,1,1
15691785,850,0.0,1,1,0
15709004,528,93547.23,2,0,1
15652218,750,152302.72,1,1,0
15697127,543,147674.26,1,1,1
15658486,579,148021.12,1,1,1
15694160,624,0.0,2,0,0
15685290,595,142360.62,2,1,0
15701042,596,151027.56,1,1,0
15680449,431,138843.7,1,1,0
15599860,647,109958.15,1,1,1
15723169,640,138857.59,1,1,0
15803842,752,105426.5,2,0,1
15728224,710,149155.53,2,1,0
15644174,638,135096.05,1,1,1
15707110,660,170890.05,2,1,0
15765415,609,89122.3,1,1,1
15756751,596,78126.28,1,1,1
15795151,705,123894.43,1,1,0
15632859,444,0.0,2,0,1
15584037,727,106913.43,1,1,0
15621409,496,127845.83,1,1,0
15581102,554,0.0,2,0,1
15578096,537,106397.75,1,0,0
15669887,839,0.0,1,1,1
15621834,700,0.0,2,1,0
15655341,458,166492.48,1,1,0
15685314,850,0.0,2,1,1
15653997,699,114493.68,1,0,0
15629551,615,126104.98,2,0,1
15651264,850,124425.99,1,0,0
15760825,604,0.0,2,1,0
15597394,668,0.0,1,0,0
15740383,594,0.0,2,1,0
15670562,470,101140.76,1,1,1
15698117,701,150844.94,1,0,1
15694805,664,115024.5,1,0,1
15746802,477,131286.46,1,1,0
15589428,756,0.0,2,1,0
15790267,625,141267.67,1,0,1
15665402,703,137761.55,1,1,1
15642093,646,0.0,2,1,0
15666181,650,98064.97,1,1,0
15602554,664,114519.57,2,0,1
15724251,682,101012.77,1,0,0
15740147,725,0.0,1,0,1
15718289,553,82291.1,1,1,0
15763148,576,84719.98,1,0,0
15685245,608,0.0,2,0,1
15626985,850,104386.53,1,1,0
15585823,627,128131.73,1,1,0
15728167,667,122806.95,1,0,0
15762928,548,0.0,1,1,0
15751774,774,112510.89,1,1,1
15654733,794,117056.46,1,1,0
15809777,497,131778.66,1,1,1
15744200,587,70784.27,1,1,0
15720713,850,0.0,2,1,1
15695356,722,0.0,2,1,0
15653315,555,0.0,2,1,0
15604792,609,140752.06,2,0,1
15704819,734,92126.26,2,0,0
15670859,718,93148.74,2,1,1
15602797,645,110132.55,3,0,1
15662533,598,0.0,2,1,0
15778154,628,122227.71,1,0,1
15806230,629,121647.54,2,1,1
15662884,739,110597.76,1,0,1
15750778,653,120731.39,4,1,1
15717185,711,0.0,2,1,1
15677804,783,0.0,3,1,1
15568915,681,153722.47,1,1,0
15736495,712,114088.32,1,1,0
15737354,554,0.0,2,1,1
15667889,611,0.0,2,1,0
15577831,560,152532.3,1,0,0
15729836,646,0.0,2,1,0
15775293,680,143292.95,1,1,0
15697597,631,149144.61,1,0,1
15639669,746,127157.04,1,1,1
15631392,654,84673.17,2,0,1
15580935,687,135962.4,2,1,0
15590344,708,151691.44,2,1,1
15653306,679,88335.05,1,0,0
15805025,636,139859.23,1,1,1
15658449,695,43134.65,1,0,1
15694450,677,99580.13,1,1,0
15605666,720,110717.38,1,1,1
15615126,780,0.0,2,0,0
15726588,653,0.0,2,0,0
15645095,674,0.0,1,1,0
15808960,620,108197.11,2,1,0
15729435,623,0.0,2,1,1
15656840,547,104450.86,1,1,1
15659149,530,0.0,2,1,0
15585490,746,0.0,1,0,1
15674929,512,0.0,2,0,0
15746341,630,0.0,2,1,1
15662091,570,116099.82,1,1,1
15620123,605,111169.91,1,0,0
15616240,530,0.0,2,1,1
15624186,813,123616.43,1,0,1
15605036,704,155619.58,1,1,1
15805151,565,89558.39,2,1,1
15753847,645,0.0,1,0,1
15653222,526,131938.92,2,1,1
15757541,778,151772.63,2,0,0
15726945,677,0.0,2,1,1
15794276,588,0.0,1,1,1
15568328,488,0.0,2,1,1
15604355,519,97700.02,1,1,1
15735788,709,0.0,2,1,1
15618255,642,103244.86,2,1,0
15720941,710,147833.3,2,0,1
15769110,653,0.0,2,1,0
15576094,743,0.0,2,0,1
15756150,418,0.0,2,0,0
15719579,670,84521.48,2,0,1
15748854,723,91938.31,1,1,0
15612455,549,124240.93,1,1,1
15664802,543,0.0,2,0,0
15735687,595,157084.99,1,1,0
15664734,673,108244.82,2,1,1
15767894,741,0.0,2,0,1
15666884,508,82161.7,2,1,0
15750156,662,104568.41,1,1,0
15751120,752,119912.46,1,1,0
